personID,label,fullname,years,gender
347357,"Beckwith, Miss S.","Beckwith, Miss S.",-,Woman
60166,"Winthrop, Hannah Fayerweather Tolman","Winthrop, Hannah Fayerweather Tolman (1727-1790)",1727-1790,Woman
347955,"Colomb, Pierre","Colomb, Pierre (b. 1754)",1754-,Man
55011,"Lynch, John","Lynch, John (of Md.)",1752-1796,Man
349084,"Hüllmandel, Nicolas-Joseph","Hüllmandel, Nicolas-Joseph",1756-1823,Man
RN-PER-0527,,,,
RN-PER-0792,,,,
58576,"Stockton, Annis Boudinot","Stockton, Annis Boudinot (1736-1801)",1736-1801,Woman
50050,"Du Cange, Mr.","Du Cange, Mr.",-,Man
60384,"Zeebergh, Adriaan van","Zeebergh, Adriaan van (1746-1824)",1746-1824,Man
348457,"Faesch, Mr.","Faesch, Mr.",-,Man
RN-PER-0702,,,,
348251,"Drogart, C.","Drogart, C.",-,Man
52676,"Grantham, Thomas Robinson, Second Baron","Grantham, Thomas Robinson, Second Baron (1738-1786)",1738-1786,Man
50508,"Claypoole, William","Claypoole, William",-,Man
241063,"Bancker, Gerard","Bancker, Gerard (1740-1799)",1740-1799,Man
259107,"Loveney, John","Loveney, John (of Amsterdam)",-,Man
347871,"Chauncey, George","Chauncey, George",-,Man
59385,"Vaughan, William","Vaughan, William (1752-1850)",1752-1850,Man
RN-PER-0318,,,,
277677,"Witherell, James","Witherell, James (1759-1838)",1759-1838,Man
350284,"Poncelin de La Roche-Tilhac, abbé Jean-Charles","Poncelin de La Roche-Tilhac, abbé Jean-Charles",1746-1828,Man
RN-PER-0077,,,,
RN-PER-0184,,,,
RN-ORG-0189,,,,
60060,"Williamson, Hugh","Williamson, Hugh (1735-1819)",1735-1819,Man
247107,"Claypoole, David Chambers","Claypoole, David Chambers",1757-1849,Man
59368,"Vaudreuil, Louis-Philippe de Rigaud, marquis de","Vaudreuil, Louis-Philippe de Rigaud, marquis de (1724-1802)",1724-1802,Man
306149,"Mix, John, Jr.","Mix, John, Jr.",-,Man
350655,"Shuttleworth, John","Shuttleworth, John",-,Man
49065,"Bell, William","Bell, William (1717-1807)",1717-1807,Man
RN-PER-0447,,,,
53409,"Hill, Henry","Hill, Henry (1732-1798)",1732-1798,Man
RN-PER-0610,,,,
49092,"Benson, Robert","Benson, Robert (1739-1823)",1739-1823,Man
RN-PER-0726,,,,
50540,"Clift, Wills","Clift, Wills (1745-1810)",1745-1810,Man
RN-PER-0416,,,,
53072,"Hardy, Joseph","Hardy, Joseph",-,Man
RN-PER-0145,,,,
54857,"Lloyd, Amelia Leigh","Lloyd, Amelia Leigh",-,Woman
RN-PER-0806,,,,
301395,"Filangieri, Gaetano","Filangieri, Gaetano (b. 1752)",1752-1788,Man
RN-PER-0685,,,,
53695,"Hughes, Thomas","Hughes, Thomas (c.1751-1821)",1751-1821,Man
59887,"Wheaton, Joseph","Wheaton, Joseph (1755-1828)",1755-1828,Man
243371,"Berkenrode, Mattheus Lestevenon heer van Hazerswoude en","Berkenrode, Mattheus Lestevenon heer van Hazerswoude en (1715-1797)",1715-1797,Man
RN-PER-0213,,,,
RN-PER-0384,,,,
RN-PER-0788,,,,
59924,"Whitefoord, Caleb","Whitefoord, Caleb (1734-1810)",1734-1810,Man
60291,"Wright, Joseph","Wright, Joseph (1734-1797)",1734-1797,Man
305038,"Corne, Peter","Corne, Peter",-,Man
RN-PER-0352,,,,
58163,"Smith, David","Smith, David (1747-1814)",1747-1814,Man
RN-PER-0765,,,,
RN-PER-0361,,,,
RN-PER-0216,,,,
241442,"Betts, Thaddeus","Betts, Thaddeus",-,Man
59092,"Townshend, Thomas first Viscount Sydney","Townshend, Thomas first Viscount Sydney (1733-1800)",1733-1800,Man
259067,"Loosjes, Adriaan Pieterszoon","Loosjes, Adriaan Pieterszoon (Dutch writer)",1761-1818,Man
RN-PER-0450,,,,
349183,"Kelly, Amy","Kelly, Amy",-,Woman
RN-PER-0075,,,,
48994,"Beall, Samuel","Beall, Samuel (1713-1788)",1713-1788,Man
350638,"Servin, Antoine-Nicholas","Servin, Antoine-Nicholas",1746-1811,Man
128883,"Carr, Samuel","Carr, Samuel (1771-1855)",1771-1855,Man
240604,"Borsselert, W. Z. van","Borsselert, W. Z. van",-,Man
RN-PER-0664,,,,
RN-PER-0561,,,,
49614,"Brongniart, Alexandre-Théodore","Brongniart, Alexandre-Théodore (1739-1813)",1739-1813,Man
RN-PER-0040,,,,
RN-ORG-0340,,,,
RN-ORG-0060,,,,
51363,"Dexter, John Singer","Dexter, John Singer (1754-1844)",1754-1844,Man
RN-BUS-0077,,,,
49716,"Bruin, Bryan","Bruin, Bryan",-,Man
RN-PER-0310,,,,
365556,"Grey, William","Grey, William (prisoner)",-,Man
RN-PER-0609,,,,
48863,"Barrett, Nathaniel","Barrett, Nathaniel (1743-1793)",1743-1793,Man
58859,"Tazewell, Henry","Tazewell, Henry (1753-1799)",1753-1799,Man
RN-PER-0060,,,,
57547,"Ronnay, Chevalier de","Ronnay, Chevalier de",-,Man
RN-PER-0632,,,,
350288,"Ponteney, --, comtesse de","Ponteney, --, comtesse de",-,Woman
250223,"Eppes, Elizabeth Wayles","Eppes, Elizabeth Wayles (TJ’s sister-in-law; John Wayles Eppes’s mother)",1752-1810,Woman
349152,"Josselin, Laurent","Josselin, Laurent",1752-,Man
52831,"Griffitts, Samuel Powel","Griffitts, Samuel Powel (1759-1826)",1759-1826,Man
254298,"Hope, Alexander","Hope, Alexander (Amer. sailor)",-,Man
246250,"Coste, Jean François","Coste, Jean François (1741-1819)",1741-1819,Man
56363,"Oliver, Robert","Oliver, Robert (1738-1810)",1738-1810,Man
249188,"Darah (Darrah), Mr.","Darah (Darrah), Mr.",-,Man
50249,"Chalmers, James","Chalmers, James (1727-1806)",1727-1806,Man
57883,"Segond de Sederon, Jacques-Marie-Blaise, Chevalier [de]","Segond de Sederon, Jacques-Marie-Blaise, Chevalier [de] (1758-1832)",1758-1832,Man
49503,"Brantsen, Gerard","Brantsen, Gerard (1735-1809)",1735-1809,Man
53639,"Howell, Jacob Samuel","Howell, Jacob Samuel (1749-1793)",1749-1793,Man
350311,"Preble, Joshua","Preble, Joshua",1759-1803,Man
58609,"Storer, Charles","Storer, Charles (1761-1829)",1761-1829,Man
349763,"Mathews, James","Mathews, James",-,Man
254272,"Holtzhey, Jean George","Holtzhey, Jean George (Dutch medal maker)",1729-1808,Man
55237,"Martin, Hugh","Martin, Hugh (d. 1784)",-1784,Man
RN-PER-0212,,,,
RN-PER-0195,,,,
54418,"Lansdale, Thomas","Lansdale, Thomas (1748-1803)",1748-1803,Man
57934,Shailor,"Shailor (Shayler, Shailer), Joseph (1737-1816)",1737-1816,Man
249238,"Davies, John","Davies, John",-,Man
RN-PER-0291,,,,
348393,"Edwards, Ezekiel","Edwards, Ezekiel",-,Man
266034,"Pearce, James","Pearce, James (England)",-,Man
RN-PER-0052,,,,
RN-PER-0326,,,,
128887,"Popham, William","Popham, William (1752-1847)",1752-1847,Man
52400,"Garthshore, Maxwell","Garthshore, Maxwell (1732-1812)",1732-1812,Man
249889,"Eld, George","Eld, George",-1793,Man
56339,"Ogden, Samuel","Ogden, Samuel (1746-1810)",1746-1810,Man
48960,"Baylies, Hodijah","Baylies, Hodijah (1756-1843)",1756-1843,Man
RN-PER-0437,,,,
58632,"Strachey, Henry","Strachey, Henry (1736-1810)",1736-1810,Man
RN-ORG-0003,,,,
48849,"Barney, Joshua","Barney, Joshua (1759-1818)",1759-1818,Man
256605,"Hermelin, Samuel Gustaf, Baron","Hermelin, Samuel Gustaf, Baron (1744-1820)",1744-1820,Man
348334,"Duplan, Jean-Pierre","Duplan, Jean-Pierre",-,Man
266592,"Panckoucke, Charles Joseph","Panckoucke, Charles Joseph (1736-1798)",1736-1798,Man
55941,"Morris, Mary White","Morris, Mary White (1749-1827)",1749-1827,Woman
51445,"Doll, George J. L.","Doll, George J. L.",-,Man
RN-PER-0690,,,,
348396,"Ehet, Johann Thaddeus de","Ehet, Johann Thaddeus de",-,Man
267492,"Pio, Luigi de","Pio, Luigi de",-,Man
RN-PER-0735,,,,
49724,"Brush, Eliphalet","Brush, Eliphalet (1748-1846)",1748-1846,Man
RN-PER-0092,,,,
348435,"Espagnac, Jean-Baptiste-Joseph d’Amarzit de Sahuguet, baron d'","Espagnac, Jean-Baptiste-Joseph d’Amarzit de Sahuguet, baron d'",1713-1783,Man
57318,"Rhea, Jonathan","Rhea, Jonathan (1754-1815)",1754-1815,Man
RN-ORG-0346,,,,
251268,"Fanning, Nathaniel","Fanning, Nathaniel (1755-1805)",1755-1805,Man
56699,"Penn, Juliana Fermor","Penn, Juliana Fermor (1729-1801)",1729-1801,Woman
RN-PER-0068,,,,
54620,"Le Mayeur, Jean Pierre","Le Mayeur, Jean Pierre (b. 1752)",1752-,Man
RN-PER-0809,,,,
RN-PER-0733,,,,
59495,"Walker, George","Walker, George (1763-1819)",1763-1819,Man
53085,"Harford, Henry","Harford, Henry (1762-1834)",1762-1834,Man
349034,"Holt, George","Holt, George",-,Man
263214,"Mumford, Gurdon S.","Mumford, Gurdon S. (1764-1831)",1764-1831,Man
58661,"Stuart, David","Stuart, David (1753-1814)",1753-1814,Man
50766,"Cooper, Samuel","Cooper, Samuel (1725-1783)",1725-1783,Man
347499,"Bois-Valée, Charles-Dominique de Vyssery de","Bois-Valée, Charles-Dominique de Vyssery de",-,Man
55934,"Morris, Lewis Richard","Morris, Lewis Richard (1760-1825)",1760-1825,Man
52062,"Fitzherbert, Alleyne Baron St. Helens","Fitzherbert, Alleyne Baron St. Helens (1753-1839)",1753-1839,Man
RN-PER-0196,,,,
244577,"Creutz, Gustaf Philip, Graf von","Creutz, Gustaf Philip, Graf von (1731-1785, Swedish ambassador to France)",1731-1785,Man
53520,"Holmer, Christian","Holmer, Christian (d. 1783)",-1783,Man
306097,"Morris, James","Morris, James (captain)",-,Man
RN-ORG-0147,,,,
RN-PER-0294,,,,
347373,"Parent de Bellehache, Mr.","Parent de Bellehache, Mr.",-,Man
276974,"Williams, Lilburn","Williams, Lilburn",1748-1794,Man
252054,"Geoffroy, Etienne Louis","Geoffroy, Etienne Louis (1725-1810)",1725-1810,Man
50712,"Converse, Thomas","Converse, Thomas (1738-1809)",1738-1809,Man
302252,"Powell, Thomas","Powell, Thomas",-,Man
49452,"Boylston, Thomas","Boylston, Thomas (1691-1739)",1691-,Man
RN-PER-0589,,,,
303017,"Ten Broeck, Peter B.","Ten Broeck, Peter B.",-,Man
349019,"Hirigoyen, Joseph","Hirigoyen, Joseph",-,Man
239937,"Albon, Claude Camille François, Comte d'","Albon, Claude Camille François, Comte d' (1753-1789)",1753-1789,Man
RN-PER-0130,,,,
246943,"Chandler, Joseph","Chandler, Joseph",-,Man
49171,"Billings, Andrew","Billings, Andrew (1743-1808)",1743-1808,Man
RN-ORG-0378,,,,
301780,"Kinloch, Cleland","Kinloch, Cleland",1759-1823,Man
RN-PER-0543,,,,
RN-PER-0646,,,,
RN-PER-0325,,,,
RN-BUS-0082,,,,
347552,"Bourdic, Marie-Anne-Henriette Payan de l'Estaing, baronne de","Bourdic, Marie-Anne-Henriette Payan de l'Estaing, baronne de",1744-1802,Woman
253864,"Gross, Alexander","Gross, Alexander",-,Man
RN-PER-0367,,,,
RN-PER-0419,,,,
RN-PER-0451,,,,
271196,"Stephenson, David","Stephenson, David (major)",-,Man
48845,"Barnett, William","Barnett, William (1761-1832)",1761-1832,Man
RN-PER-0730,,,,
RN-ORG-0374,,,,
128991,"Smith, William Peartree","Smith, William Peartree (1723-1801)",1723-1801,Man
RN-PER-0309,,,,
321246,"Hill, James","Hill, James (captured slave, 1776-06-29)",1763-,Man
365588,"Hill, Charles","Hill, Charles (of Manchester, England)",-,Man
267930,"Robbins, Chandler, Jr.","Robbins, Chandler, Jr. (CA's tutor)",-,Man
58056,"Sill, Richard","Sill, Richard (1755-1790)",1755-1790,Man
365557,"Grubb, Richard","Grubb, Richard (of Paris)",-,Man
262634,"Macarty, William","Macarty, William",-,Man
RN-PER-0449,,,,
259400,"Lee, Sidney","Lee, Sidney",-,Woman
303460,"Wright, Joseph Allyn","Wright, Joseph Allyn",-,Man
59615,"Washington, Bushrod","Washington, Bushrod (1762-1829)",1762-1829,Man
RN-PER-0024,,,,
246166,"Colles, Christopher","Colles, Christopher (1739-1816)",1739-1816,Man
51964,"Fenno, Ephraim","Fenno, Ephraim (b. 1734)",1734-,Man
RN-PER-0692,,,,
250490,"Faujas de Saint Fond, Barthélemy","Faujas de Saint Fond, Barthélemy (1741-1819)",1741-1819,Man
348673,"Garos, Louis-Julien","Garos, Louis-Julien",1739-1808,Man
RN-PER-0497,,,,
RN-PER-0487,,,,
48374,"Alexander, Sarah Livingston","Alexander, Sarah Livingston (1725-1805, Lady Stirling)",1725-1805,Woman
348289,"Le Page Fiquet, Marie-Anne","Le Page Fiquet, Marie-Anne (dame Duboccage)",1710-1802,Woman
348699,"Gebhard, --","Gebhard, --",-,Man
350931,"Trout, Joseph","Trout, Joseph",-,Man
365463,"Davis, Richard","Davis, Richard (of Newbury, Mass.)",-,Man
RN-PER-0641,,,,
56503,"Parker, Daniel","Parker, Daniel",-,Man
250588,"Fletcher, Col.","Fletcher, Col. (British)",-,Man
RN-PER-0577,,,,
271839,"Smith, Jacob","Smith, Jacob (of R.I.)",-,Man
RN-PER-0671,,,,
58610,"Storer, Ebenezer","Storer, Ebenezer (1730-1807)",1730-1807,Man
RN-PER-0460,,,,
348316,"Duhellés (du Hellés), Pitot","Duhellés (du Hellés), Pitot",-,Man
239735,"Arnold, Jonathan","Arnold, Jonathan (1741-1793, R.I.)",1741-1793,Man
275539,"Vaughan, Samuel, Jr.","Vaughan, Samuel, Jr. (1762-1802)",1762-1802,Man
349288,"La Salle d'Offémont, Adrien-Nicolas-Piedefer de","La Salle d'Offémont, Adrien-Nicolas-Piedefer de",1735-1818,Man
RN-PER-0490,,,,
RN-ORG-0318,,,,
350525,"Roze de Chantoiseau, Mathurin","Roze de Chantoiseau, Mathurin",-,Man
259114,"Lowell, James Russell","Lowell, James Russell",1819-1891,Man
RN-ORG-0103,,,,
347639,"Brossière, --","Brossière, --",-,Man
347750,"Campo-de-Arbe, Mr.","Campo-de-Arbe, Mr.",-,Man
248145,"Delius, Christoph Dietrich Arnold","Delius, Christoph Dietrich Arnold",1742-1819,Man
RN-PER-0342,,,,
244400,"Codman, Stephen","Codman, Stephen (son of John, Sr.)",1758-1844,Man
RN-PER-0385,,,,
130687,"Phillips, Samuel, Jr.","Phillips, Samuel, Jr. (1752-1802)",1752-1802,Man
53168,"Harvey, Reuben","Harvey, Reuben (1734-1808)",1734-1808,Man
RN-PER-0178,,,,
347107,"Aepinus, Franz Ulrich Theodor","Aepinus, Franz Ulrich Theodor (1724-1802)",1724-1802,Man
350108,"O'Connell, Daniel Charles","O'Connell, Daniel Charles (1745-1833)",1745-1833,Man
56331,"Ogden, Aaron","Ogden, Aaron (1756-1839)",1756-1839,Man
56831,"Pierce, William Leigh","Pierce, William Leigh (1740-1789)",1740-1789,Man
258862,"Lagau, Philippe Jean Joseph","Lagau, Philippe Jean Joseph (French chargé at Hamburg)",-,Man
53841,"Ingraham, Duncan, Jr.","Ingraham, Duncan, Jr. (1752-1804)",1752-1804,Man
RN-PER-0327,,,,
349650,"Macarty, George William René","Macarty, George William René",-,Man
RN-PER-0017,,,,
RN-BUS-0079,,,,
RN-PER-0446,,,,
RN-PER-0630,,,,
50786,"Corbin, Richard","Corbin, Richard (c. 1714-1790)",1714-1790,Man
RN-PER-0409,,,,
365738,"Weinbrenner, Joseph Paul Reichsfreiherr von","Weinbrenner, Joseph Paul Reichsfreiherr von (1728-1807)",1728-1807,Man
53757,"Huntingdon, Selena Hastings, countess of","Huntingdon, Selena Hastings, countess of (1707-1791)",1707-1791,Woman
56429,"Paca, William","Paca, William (1740-1799)",1740-1799,Man
RN-PER-0614,,,,
277266,"Wyckoff, Hendrick","Wyckoff, Hendrick",-,Man
347343,"Beaujeu, --, comte de","Beaujeu, --, comte de",-,Man
RN-PER-0520,,,,
256206,"Howard, John","Howard, John (1753-1816)",1753-1816,Man
348967,"Haxthausen, August","Haxthausen, August (baron)",1738-1793,Man
RN-PER-0648,,,,
RN-BUS-0022,,,,
RN-PER-0209,,,,
52203,"Fox, George","Fox, George (1759-1828)",1759-1828,Man
53376,"Heth, William","Heth, William (1750-1807)",1750-1807,Man
349306,"Lacarre, --","Lacarre, --",-,Man
60267,"Wormeley, John Tayloe","Wormeley, John Tayloe (1780-1801)",1780-1801,Man
348053,"Crome, August Friedrich Wilhelm","Crome, August Friedrich Wilhelm",1753-1833,Man
59270,"Van Berckel, Pieter Johan","Van Berckel, Pieter Johan (1725-1800)",1725-1800,Man
351047,"Vogler, George Joseph, abbé","Vogler, George Joseph, abbé (1749-1814)",1749-1814,Man
259810,"La Valette, Charles François Chandéon, Chevalier de","La Valette, Charles François Chandéon, Chevalier de",-,Man
RN-PER-0408,,,,
RN-PER-0747,,,,
54292,"Kirkwood, Robert H., Jr.","Kirkwood, Robert H., Jr. (1756-1791)",1756-1791,Man
RN-PER-0772,,,,
RN-PER-0779,,,,
RN-PER-0014,,,,
243627,"Bourne, John","Bourne, John",-,Man
349390,"Launey de Fresney, François de","Launey de Fresney, François de",1729-1799,Man
RN-PER-0668,,,,
58867,"Tegelaar, Jan Gabriël","Tegelaar, Jan Gabriël",-,Man
271698,"Shattuck, William","Shattuck, William (d. 1788)",-1788,Man
RN-PER-0035,,,,
130320,"Olney, Stephen Thayer","Olney, Stephen Thayer (1812-1878)",1812-1878,Man
347741,"Calder, John","Calder, John (1733-1815)",1733-1815,Man
338151,"Rutledge, Sarah Hext","Rutledge, Sarah Hext (Mrs. John) (1724-1792)",1724-1792,Woman
246595,"Colden, Henrietta Maria Bethune","Colden, Henrietta Maria Bethune",-,Woman
RN-PER-0242,,,,
365575,"Gauthey, dom --","Gauthey, dom --",-,Man
347497,"Boillat, Peter","Boillat, Peter",-,Man
RN-ORG-0242,,,,
RN-PER-0526,,,,
48683,"Bache, William","Bache, William (1773-1814)",1773-1814,Man
347624,"Marion de La Brillantais, Louis-Marie","Marion de La Brillantais, Louis-Marie",1743-,Man
RN-PER-0545,,,,
RN-PER-0597,,,,
348569,"Fossé, Charles-Louis-François","Fossé, Charles-Louis-François",1734-1812,Man
348754,"Giusti, Peter Paul von, baron de","Giusti, Peter Paul von, baron de",-,Man
54656,"L'Estrade, Claude-Amable-Vincent de Requeplan, baron de","L'Estrade, Claude-Amable-Vincent de Requeplan, baron de (1729-1819)",1729-1819,Man
RN-PER-0180,,,,
350536,"Rutledge d'Herbigny, Marie-Julie","Rutledge d'Herbigny, Marie-Julie",1748-1806,Woman
304029,"Le Grand, ——","Le Grand, —— (Mme)",-,Woman
RN-PER-0297,,,,
128631,"Pléville, Georges-René Le Pelley de","Pléville, Georges-René Le Pelley de (1726-1805)",1726-1805,Man
347302,"Bartoli, Joseph","Bartoli, Joseph",1717-1788,Man
RN-PER-0108,,,,
RN-PER-0654,,,,
263996,"Messey, Mr.","Messey, Mr.",-,Man
RN-PER-0502,,,,
54261,"King, John","King, John (1740-1811)",1740-1811,Man
270498,"Searle, John","Searle, John (wine merchant)",-,Man
RN-PER-0631,,,,
RN-PER-0749,,,,
RN-PER-0106,,,,
349659,"Mackinnen, William, Jr.","Mackinnen, William, Jr.",1760-1794,Man
RN-PER-0538,,,,
253857,"Grivel, Guillaume","Grivel, Guillaume (1735-1810)",1735-1810,Man
RN-PER-0371,,,,
349738,"Martin, C. Barthélémy, fils","Martin, C. Barthélémy, fils",-,Man
48719,"Baker, John","Baker, John (d. 1796)",-1796,Man
275837,"Waltersdorff, Ernst Frederik von","Waltersdorff, Ernst Frederik von (1755-1820)",1755-1820,Man
342778,"Fitzsimons, Thomas","Fitzsimons, Thomas (commissioner)",-,Man
261480,"Maclean, Allan","Maclean, Allan (1725–1798)",1725-1798,Man
269599,"Rosencrone, Marcus Gerhard, Baron","Rosencrone, Marcus Gerhard, Baron",-,Man
RN-PER-0315,,,,
RN-PER-0167,,,,
RN-PER-0519,,,,
RN-PER-0112,,,,
52859,"Guéniot, Charles François","Guéniot, Charles François (d. 1802)",-1802,Man
55593,"Mellen, James","Mellen, James (1733-1812)",1733-1812,Man
58552,"Stewart, Robert","Stewart, Robert (of Va. Regiment)",-,Man
59804,"Welch, Wakelin, Jr.","Welch, Wakelin, Jr.",-,Man
56858,"Pintard, John Marsden","Pintard, John Marsden (1760-1811)",1760-1811,Man
347588,"Brancas, Bufile-Antoine-Léon de Brancas, comte de","Brancas, Bufile-Antoine-Léon de Brancas, comte de",-,Man
348837,"Greissot, --","Greissot, --",-,Man
348906,"Hadenbrock, Jean","Hadenbrock, Jean",-,Man
251688,"Fergusson, David","Fergusson, David",-,Man
55452,"McDougall, Ranald Stephen","McDougall, Ranald Stephen (1754-1786)",1754-1786,Man
348120,"Davies, Mary Ann","Davies, Mary Ann",1744-1816,Woman
349668,"Madlin, --","Madlin, --",-,Man
RN-PER-0425,,,,
268892,"Roberts, Thomas","Roberts, Thomas (1743-1799)",1743-1799,Man
50086,"Carlile, John","Carlile, John (captain)",-,Man
256550,"Helmsley, William","Helmsley, William",-,Man
RN-PER-0397,,,,
RN-PER-0154,,,,
RN-PER-0603,,,,
277821,"Walke, Thomas","Walke, Thomas (c. 1740-1797)",1740-1797,Man
RN-PER-0150,,,,
263602,"Manchester, George Montagu, fourth Duke of","Manchester, George Montagu, fourth Duke of (1737-1788)",1737-1788,Man
RN-ORG-0357,,,,
347203,"Artaud, Jean-Baptiste","Artaud, Jean-Baptiste (1732-1796)",1732-1796,Man
RN-PER-0571,,,,
350875,"Thorogood, Stephen","Thorogood, Stephen",-,Man
RN-PER-0170,,,,
240566,"Boers (Bourse), Frederik Willem","Boers (Bourse), Frederik Willem",-,Man
54010,"Johnson, Catherine Nuth","Johnson, Catherine Nuth (1757-1811)",1757-1811,Woman
350433,"Ridley, Ann Richardson","Ridley, Ann Richardson",1755-1784,Woman
53301,"Heintz, Jean, chevalier de","Heintz, Jean, chevalier de",-,Man
RN-PER-0605,,,,
52633,"Gorham, Nathaniel","Gorham, Nathaniel (1738-1796)",1738-1796,Man
RN-PER-0201,,,,
251946,"Frondeville, Thomas Louis César Lambert de","Frondeville, Thomas Louis César Lambert de (1750-1816)",1750-1816,Man
350102,"Ourry, Ann","Ourry, Ann",-,Woman
250463,"Fagan, Mr.","Fagan, Mr.",-,Man
52613,"Gordon, Harry","Gordon, Harry (d. 1787)",-1787,Man
RN-PER-0055,,,,
348597,"Franck, Mr. de","Franck, Mr. de",-,Man
RN-PER-0524,,,,
347817,"Chabrit, Pierre","Chabrit, Pierre",1747-1785,Man
RN-PER-0781,,,,
RN-PER-0202,,,,
RN-ORG-0381,,,,
RN-PER-0510,,,,
56003,"Moseley, Benjamin M.D.","Moseley, Benjamin M.D. (1742-1819)",1742-1819,Man
RN-PER-0719,,,,
255819,"Holland, Elizabeth Vassall Fox, Lady","Holland, Elizabeth Vassall Fox, Lady",-,Woman
RN-PER-0673,,,,
347263,"Bandeira, -- de Monteiro","Bandeira, -- de Monteiro",-,Man
270111,"Spener, Charles","Spener, Charles",-,Man
245869,"Cagigal, Don Juan Manuel de","Cagigal, Don Juan Manuel de (1754-1823)",1754-1823,Man
350072,"Foucher, Mr., chevalier d'Obsonville","Foucher, Mr., chevalier d'Obsonville",1734-1802,Man
48384,"Allan, John","Allan, John (1747-1805)",1747-1805,Man
349185,"Kempelen, Wolfgang von","Kempelen, Wolfgang von",1734-1804,Man
257572,"Jones, Ruthey","Jones, Ruthey (b. 1753)",1753-,Woman
57506,"Rodgers, John","Rodgers, John (1727-1811)",1727-1811,Man
