DocumentID,Title,Author,Recipient,Date,Publication,Founders Online,Rotunda,authorIDs,recipientIDs,Location,geonameId,coordinates,latitude,longitude,country_code,country_name,admin1,admin2,hierarchy
BNFN-01-27-02-0582,"Massachusetts General Court to the American Commissioners, 23 October 1778",Massachusetts General Court,"Franklin, Benjamin; Lee, Arthur; Adams, John",1778-10-23,BNFN,https://founders.archives.gov/documents/Franklin/01-27-02-0582,https://rotunda.upress.virginia.edu/founders/BNFN-01-27-02-0582,RN-ORG-0014,52222; 54536; 48298,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
ADMS-06-10-02-0015,"Committee of the Massachusetts General Court to John Adams and Francis Dana, 22 July 1780",Massachusetts General Court,"Adams, John; Dana, Francis",1780-07-22,ADMS,https://founders.archives.gov/documents/Adams/06-10-02-0015,https://rotunda.upress.virginia.edu/founders/ADMS-06-10-02-0015,RN-ORG-0014,48298; 51093,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
ADMS-06-04-02-0076,"The General Court to the Massachusetts Delegates, 9 – 10 May 1776","Massachusetts General Court; Otis, James, Jr.; Warren, James; Morton, Perez; Lowell, John","Adams, John; Hancock, John; Adams, Samuel; Paine, Robert Treat; Gerry, Elbridge",1776-05-09,ADMS,https://founders.archives.gov/documents/Adams/06-04-02-0076,https://rotunda.upress.virginia.edu/founders/ADMS-06-04-02-0076,RN-ORG-0014; 56408; 59593; 56000; 54947,48298; 254584; 48320; 56457; 52448,,,,,,,,,,
BNFN-01-20-02-0270,"Massachusetts House of Representatives Committee of Correspondence to Benjamin Franklin, 21 December 1773",Massachusetts House Committee of Correspondence,"Franklin, Benjamin",1773-12-21,BNFN,https://founders.archives.gov/documents/Franklin/01-20-02-0270,https://rotunda.upress.virginia.edu/founders/BNFN-01-20-02-0270,RN-ORG-0186,52222,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
BNFN-01-21-02-0071,"Massachusetts House of Representatives Committee of Correspondence to Benjamin Franklin, 31 March 1774",Massachusetts House Committee of Correspondence,"Franklin, Benjamin",1774-03-31,BNFN,https://founders.archives.gov/documents/Franklin/01-21-02-0071,https://rotunda.upress.virginia.edu/founders/BNFN-01-21-02-0071,RN-ORG-0186,52222,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
BNFN-01-18-02-0093,"Massachusetts House of Representatives to Benjamin Franklin, 25 June 1771",Massachusetts House of Representatives,"Franklin, Benjamin",1771-06-25,BNFN,https://founders.archives.gov/documents/Franklin/01-18-02-0093,https://rotunda.upress.virginia.edu/founders/BNFN-01-18-02-0093,RN-ORG-0358,52222,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
BNFN-01-18-02-0095,"Massachusetts House of Representatives to Benjamin Franklin, 29 June 1771",Massachusetts House of Representatives,"Franklin, Benjamin",1771-06-29,BNFN,https://founders.archives.gov/documents/Franklin/01-18-02-0095,https://rotunda.upress.virginia.edu/founders/BNFN-01-18-02-0095,RN-ORG-0358,52222,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
BNFN-01-18-02-0111,"Committee of the Massachusetts House of Representatives to Benjamin Franklin, 13 July 1771",Massachusetts House of Representatives,"Franklin, Benjamin",1771-07-13,BNFN,https://founders.archives.gov/documents/Franklin/01-18-02-0111,https://rotunda.upress.virginia.edu/founders/BNFN-01-18-02-0111,RN-ORG-0358,52222,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
BNFN-01-22-02-0144,"Settlement with Franklin for His Massachusetts Agency, [23 October 1775]",Massachusetts House of Representatives,"Franklin, Benjamin",1775-10-23,BNFN,https://founders.archives.gov/documents/Franklin/01-22-02-0144,https://rotunda.upress.virginia.edu/founders/BNFN-01-22-02-0144,RN-ORG-0358,52222,,,,,,,,,,
GEWN-03-16-02-0168,"Massachusetts Legislature to George Washington, 24 July 1778",Massachusetts Legislature,"Washington, George",1778-07-24,GEWN,https://founders.archives.gov/documents/Washington/03-16-02-0168,https://rotunda.upress.virginia.edu/founders/GEWN-03-16-02-0168,RN-ORG-0359,59627,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
GEWN-03-19-02-0647,"Massachusetts Legislature to George Washington, 31 March 1779",Massachusetts Legislature,"Washington, George",1779-03-31,GEWN,https://founders.archives.gov/documents/Washington/03-19-02-0647,https://rotunda.upress.virginia.edu/founders/GEWN-03-19-02-0647,RN-ORG-0359,59627,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
GEWN-03-20-02-0135,"Massachusetts Legislature to George Washington, 21 April 1779",Massachusetts Legislature,"Washington, George",1779-04-21,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0135,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0135,RN-ORG-0359,59627,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
BNFN-01-22-02-0015,"Massachusetts Provincial Congress to Benjamin Franklin, 26 April 1775",Massachusetts Provincial Congress,"Franklin, Benjamin",1775-04-26,BNFN,https://founders.archives.gov/documents/Franklin/01-22-02-0015,https://rotunda.upress.virginia.edu/founders/BNFN-01-22-02-0015,RN-ORG-0015,52222,"Watertown, Middlesex County [Mass.]",4954611,"42.37093, -71.18283",42.37093,-71.18283,US,United States,Massachusetts,Middlesex County,United States > Massachusetts > Middlesex County
GEWN-03-01-02-0026,"Address from the Massachusetts Provincial Congress, 3 July 1775",Massachusetts Provincial Congress,"Washington, George",1775-07-03,GEWN,https://founders.archives.gov/documents/Washington/03-01-02-0026,https://rotunda.upress.virginia.edu/founders/GEWN-03-01-02-0026,RN-ORG-0015,59627,"Watertown, Middlesex County [Mass.]",4954611,"42.37093, -71.18283",42.37093,-71.18283,US,United States,Massachusetts,Middlesex County,United States > Massachusetts > Middlesex County
GEWN-03-01-02-0034,"Massachusetts Provincial Congress to George Washington, 5 July 1775",Massachusetts Provincial Congress,"Washington, George",1775-07-05,GEWN,https://founders.archives.gov/documents/Washington/03-01-02-0034,https://rotunda.upress.virginia.edu/founders/GEWN-03-01-02-0034,RN-ORG-0015,59627,"Watertown, Middlesex County [Mass.]",4954611,"42.37093, -71.18283",42.37093,-71.18283,US,United States,Massachusetts,Middlesex County,United States > Massachusetts > Middlesex County
BNFN-01-28-02-0134,"Francis-Geron Masseure to Benjamin Franklin, 30 November 1778","Masseure, Francis-Geron","Franklin, Benjamin",1778-11-30,BNFN,https://founders.archives.gov/documents/Franklin/01-28-02-0134,https://rotunda.upress.virginia.edu/founders/BNFN-01-28-02-0134,349755,52222,Saint-Malo [France],2978640,"48.64738, -2.00877",48.64738,-2.00877,FR,France,Brittany,Ille-et-Vilaine,France > Brittany > Ille-et-Vilaine
BNFN-01-26-02-0552,"——— Massieu to Benjamin Franklin, 11 June 1778","Massieu, Mr.","Franklin, Benjamin",1778-06-11,BNFN,https://founders.archives.gov/documents/Franklin/01-26-02-0552,https://rotunda.upress.virginia.edu/founders/BNFN-01-26-02-0552,349759,52222,,,,,,,,,,
BNFN-01-26-02-0599,"Pierre-Toussaint Masson to Benjamin Franklin, 22 June 1778","Masson, Pierre-Toussaint","Franklin, Benjamin",1778-06-22,BNFN,https://founders.archives.gov/documents/Franklin/01-26-02-0599,https://rotunda.upress.virginia.edu/founders/BNFN-01-26-02-0599,349760,52222,Paris [France],2988507,"48.85341, 2.34880",48.85341,2.3488,FR,France,Île-de-France,Paris,France > Île-de-France > Paris
BNFN-01-26-02-0614,"Samuel Mather to Benjamin Franklin, 24 June 1778","Mather, Samuel","Franklin, Benjamin",1778-06-24,BNFN,https://founders.archives.gov/documents/Franklin/01-26-02-0614,https://rotunda.upress.virginia.edu/founders/BNFN-01-26-02-0614,55300,52222,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
ADMS-06-15-02-0179,"Samuel Mather to John Adams, 13 November 1783","Mather, Samuel","Adams, John",1783-11-13,ADMS,https://founders.archives.gov/documents/Adams/06-15-02-0179,https://rotunda.upress.virginia.edu/founders/ADMS-06-15-02-0179,55300,48298,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
BNFN-01-41-02-0137,"Samuel Mather to Benjamin Franklin, 13 November 1783","Mather, Samuel","Franklin, Benjamin",1783-11-13,BNFN,https://founders.archives.gov/documents/Franklin/01-41-02-0137,https://rotunda.upress.virginia.edu/founders/BNFN-01-41-02-0137,55300,52222,"Boston, Suffolk County [Mass.]",4930956,"42.35843, -71.05977",42.35843,-71.05977,US,United States,Massachusetts,Suffolk County,United States > Massachusetts > Suffolk County
GEWN-03-29-02-0015,"Colonel George Mathews to George Washington, 30 October 1780","Mathews, George","Washington, George",1780-10-30,GEWN,https://founders.archives.gov/documents/Washington/03-29-02-0015,https://rotunda.upress.virginia.edu/founders/GEWN-03-29-02-0015,55305,59627,"New York City, New York County [N.Y.]",5128581,"40.71427, -74.00597",40.71427,-74.00597,US,United States,New York,,United States > New York
JSMN-01-02-02-0148,"George Mathews and Christian Febiger to Virginia Delegates in Congress, 28 December
            1780","Mathews, George; Febiger, Christian",Virginia Delegates in Congress,1780-12-28,JSMN,https://founders.archives.gov/documents/Madison/01-02-02-0148,https://rotunda.upress.virginia.edu/founders/JSMN-01-02-02-0148,55305; 51948,RN-ORG-0291,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
BNFN-01-38-02-0177,"James Mathews to Benjamin Franklin, 19 October 1782","Mathews, James","Franklin, Benjamin",1782-10-19,BNFN,https://founders.archives.gov/documents/Franklin/01-38-02-0177,https://rotunda.upress.virginia.edu/founders/BNFN-01-38-02-0177,349763,52222,Boulogne-sur-Mer [France],3031133,"50.72485, 1.61373",50.72485,1.61373,FR,France,Hauts-de-France,Pas-de-Calais,France > Hauts-de-France > Pas-de-Calais
GEWN-03-25-02-0101,"John Mathews to George Washington, 24 March 1780","Mathews, John","Washington, George",1780-03-24,GEWN,https://founders.archives.gov/documents/Washington/03-25-02-0101,https://rotunda.upress.virginia.edu/founders/GEWN-03-25-02-0101,55306,59627,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
GEWN-03-28-02-0148,"John Mathews to George Washington, 15 September 1780","Mathews, John","Washington, George",1780-09-15,GEWN,https://founders.archives.gov/documents/Washington/03-28-02-0148,https://rotunda.upress.virginia.edu/founders/GEWN-03-28-02-0148,55306,59627,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
GEWN-03-28-02-0189,"John Mathews to George Washington, 24 September 1780","Mathews, John","Washington, George",1780-09-24,GEWN,https://founders.archives.gov/documents/Washington/03-28-02-0189,https://rotunda.upress.virginia.edu/founders/GEWN-03-28-02-0189,55306,59627,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
GEWN-03-28-02-0296,"John Mathews to George Washington, 14 October 1780","Mathews, John","Washington, George",1780-10-14,GEWN,https://founders.archives.gov/documents/Washington/03-28-02-0296,https://rotunda.upress.virginia.edu/founders/GEWN-03-28-02-0296,55306,59627,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
GEWN-03-28-02-0316,"John Mathews to George Washington, 17 October 1780","Mathews, John","Washington, George",1780-10-17,GEWN,https://founders.archives.gov/documents/Washington/03-28-02-0316,https://rotunda.upress.virginia.edu/founders/GEWN-03-28-02-0316,55306,59627,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
GEWN-03-29-02-0016,"John Mathews to George Washington, 30 October 1780","Mathews, John","Washington, George",1780-10-30,GEWN,https://founders.archives.gov/documents/Washington/03-29-02-0016,https://rotunda.upress.virginia.edu/founders/GEWN-03-29-02-0016,55306,59627,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
JSMN-01-02-02-0118,"John Mathews, for Committee of Congress, to Nathanael Greene, 27 November
            1780","Mathews, John","Greene, Nathanael",1780-11-27,JSMN,https://founders.archives.gov/documents/Madison/01-02-02-0118,https://rotunda.upress.virginia.edu/founders/JSMN-01-02-02-0118,55306,52753,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
JSMN-01-02-02-0132,"John Mathews, for Committee of Congress, to Nathanael Greene, 12 December
            1780","Mathews, John","Greene, Nathanael",1780-12-12,JSMN,https://founders.archives.gov/documents/Madison/01-02-02-0132,https://rotunda.upress.virginia.edu/founders/JSMN-01-02-02-0132,55306,52753,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
JSMN-01-02-02-0160,"John Mathews, for Committee of Congress, to Nathanael Greene, 4 January 1781","Mathews, John","Greene, Nathanael",1781-01-04,JSMN,https://founders.archives.gov/documents/Madison/01-02-02-0160,https://rotunda.upress.virginia.edu/founders/JSMN-01-02-02-0160,55306,52753,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
JSMN-01-02-02-0162,"John Mathews, for Committee of Congress, to Nathanael Greene, 9 January 1781","Mathews, John","Greene, Nathanael",1781-01-09,JSMN,https://founders.archives.gov/documents/Madison/01-02-02-0162,https://rotunda.upress.virginia.edu/founders/JSMN-01-02-02-0162,55306,52753,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
GEWN-03-30-02-0283,"John Mathews to George Washington, 30 January 1781","Mathews, John","Washington, George",1781-01-30,GEWN,https://founders.archives.gov/documents/Washington/03-30-02-0283,https://rotunda.upress.virginia.edu/founders/GEWN-03-30-02-0283,55306,59627,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
GEWN-03-30-02-0420,"John Mathews to George Washington, 15 February 1781","Mathews, John","Washington, George",1781-02-15,GEWN,https://founders.archives.gov/documents/Washington/03-30-02-0420,https://rotunda.upress.virginia.edu/founders/GEWN-03-30-02-0420,55306,59627,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
GEWN-03-30-02-0626,"John Mathews to George Washington, 6 March 1781","Mathews, John","Washington, George",1781-03-06,GEWN,https://founders.archives.gov/documents/Washington/03-30-02-0626,https://rotunda.upress.virginia.edu/founders/GEWN-03-30-02-0626,55306,59627,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
